AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.0,0.0,0.0,0.0,0.0,0.07154213036565978,0.13672496025437203,0.08426073131955485,0.08426073131955485,0.0,0.08426073131955485,0.0,0.08426073131955485,0.22098569157392686,0.1860095389507154,0.047694753577106515,Negative
0.04213135068153657,0.0,0.0,0.0,0.0,0.2069392812887237,0.2069392812887237,0.0,0.0,0.0,0.0,0.0,0.04213135068153657,0.2069392812887237,0.22924411400247838,0.06567534076827759,Negative
0.053050397877984094,0.0,0.09681697612732096,0.0,0.07692307692307693,0.046419098143236075,0.116710875331565,0.0,0.0,0.0,0.07029177718832892,0.0,0.12334217506631302,0.116710875331565,0.1697612732095491,0.12997347480106103,Negative
0.0,0.0,0.0,0.0788091068301226,0.0,0.1873905429071804,0.0,0.0,0.0,0.0,0.0,0.0,0.3660245183887916,0.266199649737303,0.0,0.10157618213660244,Negative
0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05140961857379767,0.33333333333333326,0.28192371475953565,Negative
0.08872901678657075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08872901678657075,0.0,0.3669064748201439,0.4556354916067146,Negative
0.0,0.0,0.0,0.0,0.0,0.05837173579109063,0.09984639016897082,0.0,0.0,0.0,0.09984639016897082,0.0,0.0,0.28571428571428575,0.3717357910906298,0.08448540706605223,Negative
0.0,0.0,0.0,0.0,0.04111600587371513,0.0,0.19823788546255508,0.0,0.0,0.0,0.08516886930983847,0.0,0.04111600587371513,0.23494860499265788,0.2966226138032306,0.1027900146842878,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.1501831501831502,0.0,0.0,0.0,0.05494505494505495,0.0,0.027472527472527476,0.19597069597069602,0.36996336996337004,0.20146520146520153,Negative
0.0,0.0,0.0,0.029940119760479042,0.0,0.32335329341317365,0.0,0.0,0.0,0.0,0.0,0.0,0.32335329341317365,0.2934131736526946,0.0,0.029940119760479042,Negative
0.0,0.0,0.0,0.2417153996101364,0.0,0.2417153996101364,0.0,0.0,0.0,0.0,0.0,0.0,0.15594541910331383,0.2417153996101364,0.1023391812865497,0.016569200779727095,Negative
0.15151515151515152,0.0,0.15151515151515152,0.07196969696969696,0.0,0.039141414141414144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29292929292929293,0.29292929292929293,Negative
0.0,0.0,0.0,0.09705561613958559,0.0,0.1526717557251908,0.0,0.061068702290076333,0.061068702290076333,0.05125408942202834,0.035986913849509264,0.05125408942202834,0.01308615049073064,0.1952017448200654,0.23118865866957466,0.050163576881134125,Negative
0.0,0.0,0.02089009990917348,0.03996366939146231,0.06267029972752043,0.15258855585831063,0.13896457765667575,0.0,0.0,0.0,0.02633969118982743,0.0,0.12897366030881016,0.17892824704813806,0.15077202543142598,0.09990917347865577,Negative
0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.055555555555555546,0.09670781893004113,0.13374485596707816,0.045267489711934145,0.088477366255144,0.09670781893004113,0.1316872427983539,0.21399176954732504,0.08230452674897118,0.0,Negative
0.028520499108734405,0.0,0.07664884135472372,0.0,0.05704099821746881,0.0,0.05704099821746881,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,0.05704099821746881,0.1265597147950089,0.322638146167558,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.30199430199430205,0.3333333333333333,0.03133903133903134,0.0,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37948717948717947,0.0,0.12051282051282051,0.5,Negative
0.0,0.0,0.0,0.13094462540716612,0.0,0.08729641693811076,0.07100977198697069,0.04104234527687296,0.056026058631921824,0.018241042345276876,0.03778501628664495,0.04104234527687296,0.13094462540716612,0.149185667752443,0.1276872964169381,0.10879478827361563,Negative
0.026964560862865947,0.0,0.0,0.007704160246533129,0.0,0.09399075500770417,0.21956856702619418,0.0,0.0,0.0,0.12557781201849,0.0,0.12865947611710324,0.2280431432973806,0.13482280431432975,0.03466872110939908,Negative
0.07233407904548844,0.0,0.0,0.011185682326621925,0.06935123042505593,0.10812826249067861,0.1558538404175988,0.0,0.0,0.0,0.04772557792692021,0.0,0.06860551826994782,0.17225950782997765,0.19910514541387025,0.09545115585384042,Negative
0.0,0.0,0.0,0.15759545085296506,0.006498781478472786,0.15840779853777415,0.0,0.0,0.0,0.0,0.0,0.0,0.06742485783915515,0.15840779853777415,0.2713241267262388,0.18034118602761984,Negative
0.0,0.0,0.013457556935817802,0.036231884057971,0.0,0.09316770186335402,0.06211180124223601,0.0,0.0,0.0,0.0,0.0,0.04451345755693581,0.3840579710144927,0.35300207039337467,0.013457556935817802,Negative
0.0,0.0,0.0,0.16470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04352941176470588,0.0,0.37411764705882355,0.41764705882352937,Negative
0.0,0.0,0.0,0.0,0.0,0.213258785942492,0.10143769968051118,0.0,0.0,0.0,0.0,0.0,0.0,0.34265175718849844,0.34265175718849844,0.0,Negative
