@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class{Positive,Negative,Neutral}

@data
0.75,0.0,0.2,0.0,0.0,1.46,0.5,0.0,0.0,0.0,0.0,0.0,0.74,0.5,2.71,2.96,Neutral
0.62,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.71,0.71,Neutral
0.92,0.0,0.25,0.0,0.6,0.48,1.17,0.0,0.4,0.08,0.0,0.0,1.72,1.25,2.88,3.35,Neutral
0.0,0.0,0.2,0.22,0.72,0.0,0.57,0.0,0.0,0.0,0.57,0.0,0.57,0.57,1.07,1.08,Neutral
0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2.47,2.18,Positive
0.0,0.0,0.0,0.01,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,1.49,1.38,Neutral
0.0,0.0,0.0,0.92,0.0,2.17,0.4,0.0,0.0,0.0,0.0,0.0,0.24,0.4,1.32,2.17,Negative
0.0,0.0,1.07,0.0,0.13,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,3.78,3.92,Negative
0.0,0.0,0.0,0.93,0.15,0.48,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.32,0.98,Negative
0.0,0.0,0.0,0.0,0.0,1.52,1.37,0.0,0.0,0.0,0.51,0.18,0.18,1.71,2.02,0.66,Negative
0.0,0.0,0.0,0.39,0.0,0.0,2.71,0.0,2.71,0.0,0.0,0.0,0.39,2.71,2.71,0.39,Negative
0.9,0.0,0.8,0.0,0.18,0.73,1.08,0.18,0.18,0.18,0.18,0.18,0.87,1.27,1.83,1.43,Negative
0.13,0.0,0.13,0.27,0.13,0.13,1.72,0.0,0.82,0.0,0.47,0.0,1.44,2.31,2.45,1.89,Negative
0.48,0.0,1.31,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.42,2.21,Neutral
0.0,0.0,0.0,0.6,0.0,0.6,1.67,0.0,1.67,0.0,0.0,0.0,0.23,1.67,2.25,0.81,Negative
0.12,0.0,0.25,0.0,0.83,0.72,1.32,0.0,0.0,0.0,0.0,0.0,1.0,2.18,3.55,2.37,Negative
0.0,0.0,0.88,0.78,0.0,0.37,1.68,0.0,0.0,0.0,0.0,0.0,0.88,1.68,1.97,1.53,Negative
0.83,0.0,0.26,0.8,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.08,3.33,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,2.37,2.37,Positive
0.63,0.0,1.1,0.0,0.47,0.0,0.93,0.0,0.78,0.0,0.0,0.0,0.63,1.07,1.95,1.51,Negative
0.22,0.0,0.38,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.55,2.67,Negative
0.0,0.0,0.0,2.42,0.65,3.62,0.0,0.0,0.0,0.0,0.0,0.0,4.06,1.14,1.38,4.3,Negative
0.12,0.0,0.3,0.37,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,2.85,Negative
0.0,0.0,0.0,0.73,0.0,0.7,1.64,0.0,1.14,0.0,0.0,0.0,1.75,1.97,2.16,1.57,Negative
0.17,0.0,0.0,0.15,1.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.23,0.55,2.18,Negative
0.4,0.0,0.4,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.7,0.97,1.54,1.27,Negative
0.85,0.0,0.75,2.25,1.32,0.98,0.62,0.0,0.0,0.0,0.0,0.0,2.17,1.42,5.4,6.15,Negative
0.0,0.0,0.27,0.0,0.27,0.62,0.12,0.0,0.22,0.0,0.34,0.0,0.62,0.97,0.61,0.27,Negative
0.0,0.0,0.0,0.0,0.0,0.63,1.49,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.07,0.58,Positive
0.0,0.0,0.0,0.0,0.82,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.18,2.1,2.1,Negative
0.27,0.0,0.27,0.98,0.0,4.63,0.27,0.0,0.27,0.0,0.0,0.0,0.57,0.27,4.59,4.89,Negative
0.0,0.0,0.0,0.68,0.17,1.52,1.47,0.0,1.47,0.0,0.0,0.0,0.9,3.04,2.99,0.85,Negative
0.0,0.0,0.0,0.38,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.63,1.43,1.77,0.97,Negative
0.0,0.0,0.0,0.64,0.0,0.49,0.5,0.0,0.5,0.0,0.0,0.0,0.08,1.22,1.53,0.31,Negative
0.0,0.0,0.0,1.27,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.4,1.81,1.96,Positive
0.0,0.0,0.43,0.0,0.43,0.95,0.35,0.0,0.35,0.35,0.35,0.0,0.0,0.35,1.72,1.37,Neutral
0.0,0.0,0.0,0.0,0.67,2.35,3.66,0.0,0.0,0.0,0.0,0.0,0.82,3.66,3.66,0.82,Negative
1.23,0.0,0.52,0.0,0.31,1.89,1.81,0.0,0.0,0.0,0.0,0.0,1.58,2.22,2.19,1.54,Negative
0.0,0.0,0.0,1.03,0.0,1.84,2.87,0.0,0.0,0.0,0.93,0.0,0.24,2.87,3.66,1.03,Negative
0.33,0.0,0.0,0.12,0.33,0.87,0.55,0.0,0.0,0.55,0.0,0.0,0.27,1.42,2.13,0.98,Negative
0.0,0.0,0.18,3.04,0.0,1.35,0.0,0.0,0.22,0.0,0.22,0.0,2.99,0.22,0.62,3.52,Positive
0.0,0.0,0.0,0.91,0.0,1.32,0.42,0.0,0.0,0.32,0.0,0.0,0.68,0.73,1.64,1.59,Negative
0.0,0.0,0.0,0.05,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.84,2.16,2.62,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2.21,0.28,Negative
0.0,0.0,0.0,0.37,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.05,Positive
0.0,0.0,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.17,0.82,Negative
0.0,0.0,0.0,0.53,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.21,2.19,2.73,0.74,Negative
0.0,0.0,0.23,0.44,0.69,1.68,1.53,0.0,0.0,0.0,0.29,0.0,1.42,1.97,1.66,1.1,Negative
0.0,0.0,0.0,0.0,0.0,1.38,3.58,0.0,0.0,0.0,0.0,0.0,3.04,3.77,0.25,1.45,Neutral
0.0,0.06,0.0,2.06,0.22,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.65,5.44,3.85,Negative
