AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.0,0.0,0.35,0.38,0.0,0.38,1.07,0.08,0.0,0.08,0.0,0.08,1.07,1.15,0.98,1.11,Neutral
0.0,0.0,0.0,0.0,0.1,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.41,0.9,1.17,Neutral
0.0,0.0,0.0,1.9,0.0,2.39,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.63,2.39,Neutral
1.08,0.0,1.08,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,1.68,2.32,Negative
0.75,0.0,1.2,0.0,0.75,0.0,0.85,0.0,0.0,0.0,0.32,0.0,0.58,0.85,1.7,1.44,Negative
0.0,0.0,0.0,0.15,0.0,1.76,0.09,0.0,0.0,0.0,0.0,0.0,0.35,0.09,1.32,1.76,Negative
0.16,0.0,0.0,0.76,0.79,0.4,0.32,0.0,0.0,0.0,0.0,0.0,0.26,0.32,2.5,2.5,Negative
1.13,0.0,1.13,1.12,0.0,0.95,0.32,0.0,0.0,0.0,0.0,0.0,0.63,0.32,1.94,2.26,Negative
0.0,0.0,0.0,0.43,0.0,1.93,0.78,0.0,0.0,0.0,0.0,0.0,0.25,1.5,1.93,0.68,Negative
0.0,0.0,0.62,0.21,0.0,1.65,0.13,0.0,0.0,0.0,0.0,0.0,1.87,0.43,0.4,2.02,Negative
0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.89,2.62,Negative
0.0,0.0,1.47,0.63,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,1.91,2.54,Negative
0.0,0.0,0.24,0.0,0.0,0.9,0.87,0.0,0.0,0.0,0.0,0.0,1.48,0.87,0.67,1.28,Negative
0.0,0.0,0.0,0.18,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.28,2.43,Negative
0.0,0.0,0.0,0.2,0.78,0.94,0.5,0.0,0.0,0.0,0.0,0.0,0.45,0.53,2.32,2.25,Negative
0.0,0.0,0.0,2.25,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.18,2.93,Negative
0.52,0.0,0.32,0.48,0.58,0.78,0.98,0.0,0.0,0.0,0.0,0.0,0.73,1.21,1.8,1.32,Negative
0.0,0.0,0.0,0.0,0.0,1.14,0.63,0.0,0.0,0.0,0.0,0.0,0.76,0.63,0.92,1.04,Negative
0.0,0.0,0.0,1.33,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,Negative
