AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.0,0.0,0.06,0.06,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3.03,0.0,0.06,Negative
0.0,0.0,0.0,0.0,0.0,2.96,2.96,0.0,0.0,0.0,0.0,0.1,2.96,2.96,0.0,0.0,Negative
0.0,0.0,0.3,0.3,0.0,1.01,2.05,0.0,0.0,0.0,1.2,0.0,0.43,2.34,2.21,0.3,Negative
0.82,0.0,0.82,0.22,0.0,2.1,0.95,0.0,0.0,0.0,0.0,0.0,1.04,0.95,2.07,2.16,Negative
0.0,0.0,0.0,0.0,0.0,2.72,2.48,0.0,0.0,0.0,0.37,0.0,2.12,3.08,0.97,0.0,Negative
0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,2.95,2.95,0.0,0.0,Negative
0.0,0.0,0.0,0.0,0.0,1.03,1.7,0.0,0.8,0.0,1.45,0.0,0.99,1.7,1.7,0.99,Negative
0.77,0.0,1.38,0.0,1.76,0.0,0.65,0.0,0.0,0.0,0.2,0.0,1.89,0.65,0.82,2.26,Negative
0.0,0.0,0.0,0.46,0.0,2.45,0.73,0.0,0.0,0.0,0.0,0.0,1.19,0.73,1.72,2.17,Negative
0.0,0.0,0.0,0.0,0.0,2.03,2.35,0.0,0.32,0.0,0.32,0.0,2.03,2.35,0.32,0.0,Negative
0.0,0.0,0.77,0.37,0.0,0.32,1.87,0.0,0.0,0.0,0.4,0.0,0.77,2.18,1.78,0.77,Positive
0.0,0.0,0.0,0.0,0.0,1.15,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.15,0.7,Positive
0.0,0.0,0.0,0.0,0.0,1.87,1.23,0.0,0.0,0.0,1.23,0.0,3.1,3.1,0.0,0.0,Positive
0.0,0.0,0.0,0.0,0.0,0.24,3.14,0.0,0.0,0.0,0.0,0.0,3.38,3.14,0.0,0.24,Positive
0.0,0.0,0.0,1.32,0.0,1.32,1.38,0.0,1.1,0.0,1.38,0.0,1.32,1.57,1.57,1.32,Neutral
0.32,0.0,0.32,0.35,0.32,0.7,1.03,0.0,0.0,0.0,0.57,0.0,1.14,1.03,1.23,1.34,Neutral
0.0,0.0,0.39,0.0,0.39,2.96,0.0,0.0,0.0,0.0,0.0,0.0,3.35,2.96,0.0,0.39,Neutral
0.0,0.0,0.0,0.0,0.0,3.13,2.85,0.0,0.0,0.0,0.0,0.0,3.13,2.85,0.0,0.28,Neutral
0.27,0.0,0.33,0.64,0.0,1.6,1.23,0.0,0.0,0.0,0.0,0.0,1.18,1.23,1.98,1.93,Negative
0.18,0.04,0.18,0.0,0.23,0.25,1.92,0.0,0.0,0.12,1.92,0.12,0.16,2.03,2.33,0.71,Negative
0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,3.09,3.09,0.0,0.0,Negative
